order_id,customer_id,product_id,quantity,total_amount,order_date
8790,115,111,5,1931.35,2024-01-02 05:00:00
8791,100,328,5,1002.07,2024-01-02 06:00:00
8792,917,141,7,871.87,2024-01-02 07:00:00
8793,500,23,6,1943.16,2024-01-02 08:00:00
8794,335,219,4,243.74,2024-01-02 09:00:00
8795,555,264,5,175.75,2024-01-02 10:00:00
8796,857,52,7,892.13,2024-01-02 11:00:00
8797,846,415,1,1464.05,2024-01-02 12:00:00
8798,991,181,7,1952.53,2024-01-02 13:00:00
8799,660,463,5,1560.25,2024-01-02 14:00:00
8800,187,370,1,1231.16,2024-01-02 15:00:00
8801,307,487,1,1280.3,2024-01-02 16:00:00
8802,957,235,1,1252.43,2024-01-02 17:00:00
8803,534,235,1,1853.17,2024-01-02 18:00:00
8804,609,204,3,751.24,2024-01-02 19:00:00
8805,284,382,7,125.67,2024-01-02 20:00:00
8806,618,19,7,538.0,2024-01-02 21:00:00
8807,707,1,7,1331.16,2024-01-02 22:00:00
8808,586,151,1,72.06,2024-01-02 23:00:00
8809,357,34,1,55.8,2024-01-03 00:00:00
8810,201,227,3,1283.15,2024-01-03 01:00:00
8811,471,346,2,1729.47,2024-01-03 02:00:00
8812,303,41,9,1811.34,2024-01-03 03:00:00
8813,629,199,6,1259.99,2024-01-03 04:00:00
8814,277,348,2,331.72,2024-01-03 05:00:00
8815,472,191,1,1248.54,2024-01-03 06:00:00
8816,916,494,6,1361.03,2024-01-03 07:00:00
8817,435,6,6,1467.91,2024-01-03 08:00:00
8818,128,382,9,1236.53,2024-01-03 09:00:00
8819,154,58,1,535.38,2024-01-03 10:00:00
8820,209,168,9,67.27,2024-01-03 11:00:00
8821,382,81,3,1388.87,2024-01-03 12:00:00
8822,979,316,5,1138.08,2024-01-03 13:00:00
8823,664,196,2,117.42,2024-01-03 14:00:00
8824,102,382,7,1949.11,2024-01-03 15:00:00
8825,916,413,5,1397.8,2024-01-03 16:00:00
8826,907,239,2,1971.41,2024-01-03 17:00:00
8827,628,397,5,1967.43,2024-01-03 18:00:00
8828,380,255,3,1890.73,2024-01-03 19:00:00
8829,827,161,5,1357.48,2024-01-03 20:00:00
8830,804,125,2,696.25,2024-01-03 21:00:00
8831,337,180,9,1212.63,2024-01-03 22:00:00
8832,525,99,5,661.78,2024-01-03 23:00:00
8833,401,12,3,1202.85,2024-01-04 00:00:00
8834,682,247,4,1836.32,2024-01-04 01:00:00
8835,836,353,6,1233.49,2024-01-04 02:00:00
8836,779,42,7,1656.35,2024-01-04 03:00:00
8837,189,138,9,337.58,2024-01-04 04:00:00
8838,713,182,9,1096.42,2024-01-04 05:00:00
8839,224,185,3,1822.59,2024-01-04 06:00:00
8840,559,6,8,101.06,2024-01-04 07:00:00
8841,598,401,7,1106.85,2024-01-04 08:00:00
8842,739,479,9,1016.08,2024-01-04 09:00:00
8843,152,469,8,914.22,2024-01-04 10:00:00
8844,264,176,6,126.41,2024-01-04 11:00:00
8845,685,406,3,680.78,2024-01-04 12:00:00
8846,610,369,6,436.97,2024-01-04 13:00:00
8847,773,53,9,538.88,2024-01-04 14:00:00
8848,437,264,6,1125.69,2024-01-04 15:00:00
8849,667,424,4,1703.95,2024-01-04 16:00:00
8850,965,126,2,513.79,2024-01-04 17:00:00
8851,429,404,7,1150.24,2024-01-04 18:00:00
8852,126,372,7,1434.93,2024-01-04 19:00:00
8853,594,306,4,495.46,2024-01-04 20:00:00
8854,382,344,9,1315.54,2024-01-04 21:00:00
8855,691,24,3,1084.35,2024-01-04 22:00:00
8856,211,111,5,1267.98,2024-01-04 23:00:00
8857,544,419,2,1687.15,2024-01-05 00:00:00
8858,248,315,4,869.82,2024-01-05 01:00:00
8859,691,469,7,479.14,2024-01-05 02:00:00
8860,800,364,7,733.81,2024-01-05 03:00:00
8861,637,71,2,1227.03,2024-01-05 04:00:00
8862,142,366,2,1252.6,2024-01-05 05:00:00
8863,378,299,7,1833.25,2024-01-05 06:00:00
8864,288,450,9,1745.92,2024-01-05 07:00:00
8865,20,252,7,166.36,2024-01-05 08:00:00
8866,284,454,5,1618.46,2024-01-05 09:00:00
8867,274,36,6,363.54,2024-01-05 10:00:00
8868,105,90,4,912.57,2024-01-05 11:00:00
8869,214,466,5,1764.72,2024-01-05 12:00:00
8870,488,244,8,51.42,2024-01-05 13:00:00
8871,823,41,7,1017.76,2024-01-05 14:00:00
8872,898,345,3,144.02,2024-01-05 15:00:00
8873,174,478,3,30.08,2024-01-05 16:00:00
8874,310,91,8,1582.32,2024-01-05 17:00:00
8875,138,29,3,1506.74,2024-01-05 18:00:00
8876,832,29,1,530.33,2024-01-05 19:00:00
8877,29,105,4,803.7,2024-01-05 20:00:00
8878,950,417,3,82.19,2024-01-05 21:00:00
8879,77,318,4,1376.96,2024-01-05 22:00:00
8880,26,290,1,1352.03,2024-01-05 23:00:00
8881,810,120,8,466.69,2024-01-06 00:00:00
8882,167,197,4,710.78,2024-01-06 01:00:00
8883,988,500,5,760.63,2024-01-06 02:00:00
8884,140,382,5,383.67,2024-01-06 03:00:00
8885,699,364,6,1640.02,2024-01-06 04:00:00
8886,959,159,1,1456.85,2024-01-06 05:00:00
8887,604,317,3,1700.31,2024-01-06 06:00:00
8888,881,36,3,1468.75,2024-01-06 07:00:00
8889,281,293,5,718.53,2024-01-06 08:00:00
8890,177,431,3,319.15,2024-01-06 09:00:00
8891,243,442,5,782.08,2024-01-06 10:00:00
8892,616,57,7,1573.63,2024-01-06 11:00:00
8893,800,334,9,1019.16,2024-01-06 12:00:00
8894,18,46,4,1787.45,2024-01-06 13:00:00
8895,259,364,9,260.04,2024-01-06 14:00:00
8896,619,300,3,1416.66,2024-01-06 15:00:00
8897,485,427,8,1523.17,2024-01-06 16:00:00
8898,933,208,5,471.84,2024-01-06 17:00:00
8899,881,41,8,1223.52,2024-01-06 18:00:00
8900,644,134,4,1387.02,2024-01-06 19:00:00
8901,763,495,4,1877.25,2024-01-06 20:00:00
8902,267,387,6,974.09,2024-01-06 21:00:00
8903,918,51,9,1681.23,2024-01-06 22:00:00
8904,931,203,4,1701.77,2024-01-06 23:00:00
8905,646,336,2,745.55,2024-01-07 00:00:00
8906,322,107,6,346.38,2024-01-07 01:00:00
8907,127,311,8,1042.94,2024-01-07 02:00:00
8908,311,348,5,998.93,2024-01-07 03:00:00
8909,354,155,7,1198.61,2024-01-07 04:00:00
8910,794,13,3,977.38,2024-01-07 05:00:00
8911,461,27,6,1843.26,2024-01-07 06:00:00
8912,937,205,7,1357.58,2024-01-07 07:00:00
8913,94,377,8,1091.99,2024-01-07 08:00:00
8914,642,166,3,1154.69,2024-01-07 09:00:00
8915,826,3,7,1148.91,2024-01-07 10:00:00
8916,222,272,7,801.35,2024-01-07 11:00:00
8917,386,485,8,1917.95,2024-01-07 12:00:00
8918,794,209,5,193.01,2024-01-07 13:00:00
8919,187,378,9,1192.4,2024-01-07 14:00:00
8920,31,225,2,763.6,2024-01-07 15:00:00
8921,75,200,6,1964.78,2024-01-07 16:00:00
8922,556,119,8,1255.55,2024-01-07 17:00:00
8923,101,70,8,1401.65,2024-01-07 18:00:00
8924,159,425,3,1823.93,2024-01-07 19:00:00
8925,282,202,2,314.2,2024-01-07 20:00:00
8926,427,240,1,1050.26,2024-01-07 21:00:00
8927,75,39,5,22.75,2024-01-07 22:00:00
8928,125,28,1,1208.98,2024-01-07 23:00:00
8929,349,395,6,132.44,2024-01-08 00:00:00
8930,280,77,2,1734.81,2024-01-08 01:00:00
8931,905,215,4,687.98,2024-01-08 02:00:00
8932,540,465,4,195.13,2024-01-08 03:00:00
8933,985,82,3,417.51,2024-01-08 04:00:00
8934,645,490,5,1211.97,2024-01-08 05:00:00
8935,59,54,4,1853.4,2024-01-08 06:00:00
8936,146,284,2,1467.12,2024-01-08 07:00:00
8937,856,330,8,1436.95,2024-01-08 08:00:00
8938,578,36,4,412.36,2024-01-08 09:00:00
8939,405,30,9,1532.32,2024-01-08 10:00:00
8940,417,142,5,39.16,2024-01-08 11:00:00
8941,647,35,7,1336.62,2024-01-08 12:00:00
8942,770,4,9,1414.84,2024-01-08 13:00:00
8943,284,51,2,437.2,2024-01-08 14:00:00
8944,382,145,9,354.96,2024-01-08 15:00:00
8945,220,300,8,1905.69,2024-01-08 16:00:00
8946,5,103,9,1826.46,2024-01-08 17:00:00
8947,872,385,3,29.36,2024-01-08 18:00:00
8948,74,484,4,1385.82,2024-01-08 19:00:00
8949,196,350,5,746.32,2024-01-08 20:00:00
8950,832,177,9,1385.63,2024-01-08 21:00:00
8951,493,132,6,614.1,2024-01-08 22:00:00
8952,102,312,4,1183.06,2024-01-08 23:00:00
8953,288,479,1,1787.51,2024-01-09 00:00:00
8954,871,128,2,1383.84,2024-01-09 01:00:00
8955,728,126,8,1359.09,2024-01-09 02:00:00
8956,45,88,5,1162.43,2024-01-09 03:00:00
8957,964,62,1,841.31,2024-01-09 04:00:00
8958,888,91,8,1546.85,2024-01-09 05:00:00
8959,726,329,2,1119.25,2024-01-09 06:00:00
8960,820,433,5,652.23,2024-01-09 07:00:00
8961,539,282,9,270.26,2024-01-09 08:00:00
8962,916,185,5,156.72,2024-01-09 09:00:00
8963,591,423,2,1890.89,2024-01-09 10:00:00
8964,787,234,7,640.13,2024-01-09 11:00:00
8965,594,124,7,277.87,2024-01-09 12:00:00
8966,50,459,7,272.81,2024-01-09 13:00:00
8967,206,248,3,456.74,2024-01-09 14:00:00
8968,962,201,1,1761.4,2024-01-09 15:00:00
8969,738,349,6,1267.19,2024-01-09 16:00:00
8970,411,114,5,395.81,2024-01-09 17:00:00
8971,369,74,5,1869.53,2024-01-09 18:00:00
8972,681,65,1,350.16,2024-01-09 19:00:00
8973,971,80,5,1022.48,2024-01-09 20:00:00
8974,84,495,7,451.3,2024-01-09 21:00:00
8975,252,55,3,1381.39,2024-01-09 22:00:00
8976,617,348,4,1413.85,2024-01-09 23:00:00
8977,302,4,7,967.83,2024-01-10 00:00:00
8978,10,418,2,952.1,2024-01-10 01:00:00
8979,85,359,5,379.87,2024-01-10 02:00:00
8980,101,139,9,828.48,2024-01-10 03:00:00
8981,302,79,3,968.47,2024-01-10 04:00:00
8982,742,268,1,1941.53,2024-01-10 05:00:00
8983,250,439,5,1696.57,2024-01-10 06:00:00
8984,452,330,7,297.03,2024-01-10 07:00:00
8985,289,430,8,1467.83,2024-01-10 08:00:00
8986,903,119,7,238.19,2024-01-10 09:00:00
8987,322,82,8,1846.55,2024-01-10 10:00:00
8988,871,378,4,740.24,2024-01-10 11:00:00
8989,557,156,7,1935.24,2024-01-10 12:00:00
8990,924,365,3,503.21,2024-01-10 13:00:00
8991,753,464,8,326.44,2024-01-10 14:00:00
8992,974,164,4,426.03,2024-01-10 15:00:00
8993,93,23,3,535.91,2024-01-10 16:00:00
8994,489,48,6,1576.27,2024-01-10 17:00:00
8995,274,362,2,780.04,2024-01-10 18:00:00
8996,134,14,7,545.64,2024-01-10 19:00:00
8997,625,266,4,898.69,2024-01-10 20:00:00
8998,507,83,9,1952.32,2024-01-10 21:00:00
8999,267,168,8,820.11,2024-01-10 22:00:00
9000,212,437,9,1719.07,2024-01-10 23:00:00
9001,588,284,1,1526.82,2024-01-11 00:00:00
9002,646,273,1,1639.17,2024-01-11 01:00:00
9003,901,67,3,365.64,2024-01-11 02:00:00
9004,109,336,2,1726.51,2024-01-11 03:00:00
9005,995,456,8,1791.87,2024-01-11 04:00:00
9006,528,107,6,1355.67,2024-01-11 05:00:00
9007,546,380,1,442.82,2024-01-11 06:00:00
9008,541,140,5,1634.13,2024-01-11 07:00:00
9009,271,118,4,1256.57,2024-01-11 08:00:00
9010,94,449,1,1842.63,2024-01-11 09:00:00
9011,682,285,5,1017.23,2024-01-11 10:00:00
9012,280,223,9,1955.32,2024-01-11 11:00:00
9013,906,382,8,315.7,2024-01-11 12:00:00
9014,939,101,1,1129.79,2024-01-11 13:00:00
9015,250,31,3,81.51,2024-01-11 14:00:00
9016,69,156,1,1640.3,2024-01-11 15:00:00
9017,229,213,3,636.78,2024-01-11 16:00:00
9018,336,476,6,654.65,2024-01-11 17:00:00
9019,188,467,7,520.31,2024-01-11 18:00:00
9020,997,41,6,1618.09,2024-01-11 19:00:00
9021,524,451,6,924.79,2024-01-11 20:00:00
9022,850,361,4,1646.39,2024-01-11 21:00:00
9023,73,330,5,601.34,2024-01-11 22:00:00
9024,468,424,2,276.83,2024-01-11 23:00:00
9025,483,357,1,212.86,2024-01-12 00:00:00
9026,755,224,4,1400.98,2024-01-12 01:00:00
9027,861,84,9,126.41,2024-01-12 02:00:00
9028,291,232,4,903.79,2024-01-12 03:00:00
9029,874,28,8,656.47,2024-01-12 04:00:00
9030,361,28,6,746.44,2024-01-12 05:00:00
9031,257,432,8,1921.42,2024-01-12 06:00:00
9032,203,42,6,296.22,2024-01-12 07:00:00
9033,93,451,5,361.98,2024-01-12 08:00:00
9034,817,321,6,889.29,2024-01-12 09:00:00
9035,37,244,8,180.73,2024-01-12 10:00:00
9036,676,144,7,1970.55,2024-01-12 11:00:00
9037,36,293,6,920.42,2024-01-12 12:00:00
9038,969,420,6,351.4,2024-01-12 13:00:00
9039,100,337,8,1157.9,2024-01-12 14:00:00
9040,164,256,9,1528.69,2024-01-12 15:00:00
9041,483,197,1,1304.82,2024-01-12 16:00:00
9042,982,167,8,780.03,2024-01-12 17:00:00
9043,907,35,2,280.83,2024-01-12 18:00:00
9044,904,320,4,493.67,2024-01-12 19:00:00
9045,565,339,8,1050.32,2024-01-12 20:00:00
9046,507,92,6,1276.81,2024-01-12 21:00:00
9047,14,346,7,969.75,2024-01-12 22:00:00
9048,927,286,4,435.68,2024-01-12 23:00:00
9049,394,46,2,397.38,2024-01-13 00:00:00
9050,492,289,4,1208.76,2024-01-13 01:00:00
9051,481,200,5,714.65,2024-01-13 02:00:00
9052,553,423,7,738.65,2024-01-13 03:00:00
9053,788,111,8,357.85,2024-01-13 04:00:00
9054,727,277,7,1624.72,2024-01-13 05:00:00
9055,216,343,3,1929.33,2024-01-13 06:00:00
9056,542,256,6,554.31,2024-01-13 07:00:00
9057,712,103,9,823.62,2024-01-13 08:00:00
9058,185,80,3,488.28,2024-01-13 09:00:00
9059,277,175,8,139.1,2024-01-13 10:00:00
9060,735,481,5,466.7,2024-01-13 11:00:00
9061,564,224,1,1169.8,2024-01-13 12:00:00
9062,290,355,3,1123.05,2024-01-13 13:00:00
9063,888,278,6,1098.45,2024-01-13 14:00:00
9064,660,193,5,76.7,2024-01-13 15:00:00
9065,703,453,1,1853.06,2024-01-13 16:00:00
9066,53,213,9,1597.03,2024-01-13 17:00:00
9067,238,259,7,152.0,2024-01-13 18:00:00
9068,492,33,7,651.09,2024-01-13 19:00:00
9069,630,370,5,284.82,2024-01-13 20:00:00
9070,411,425,1,257.88,2024-01-13 21:00:00
9071,680,64,9,378.43,2024-01-13 22:00:00
9072,780,61,7,1890.37,2024-01-13 23:00:00
9073,554,498,6,1472.5,2024-01-14 00:00:00
9074,639,212,6,782.51,2024-01-14 01:00:00
9075,252,299,6,1705.11,2024-01-14 02:00:00
9076,237,161,5,281.78,2024-01-14 03:00:00
9077,329,205,5,1447.74,2024-01-14 04:00:00
9078,482,306,1,132.05,2024-01-14 05:00:00
9079,262,170,3,165.38,2024-01-14 06:00:00
9080,831,198,9,1825.21,2024-01-14 07:00:00
9081,749,244,8,493.48,2024-01-14 08:00:00
9082,558,425,8,1187.07,2024-01-14 09:00:00
9083,83,253,2,1535.53,2024-01-14 10:00:00
9084,288,360,1,403.85,2024-01-14 11:00:00
9085,502,149,9,482.58,2024-01-14 12:00:00
9086,306,148,6,763.36,2024-01-14 13:00:00
9087,196,40,6,512.99,2024-01-14 14:00:00
9088,10,128,5,1113.77,2024-01-14 15:00:00
9089,656,374,2,429.66,2024-01-14 16:00:00
9090,237,408,1,72.37,2024-01-14 17:00:00
9091,684,171,1,1772.62,2024-01-14 18:00:00
9092,522,144,1,1066.12,2024-01-14 19:00:00
9093,221,311,1,1056.53,2024-01-14 20:00:00
9094,370,83,9,431.39,2024-01-14 21:00:00
9095,822,375,3,763.75,2024-01-14 22:00:00
9096,803,206,8,1972.41,2024-01-14 23:00:00
9097,633,132,9,1366.0,2024-01-15 00:00:00
9098,426,351,5,1205.42,2024-01-15 01:00:00
9099,60,145,4,1495.08,2024-01-15 02:00:00
9100,863,25,2,376.92,2024-01-15 03:00:00
9101,294,314,2,441.9,2024-01-15 04:00:00
9102,142,383,7,959.0,2024-01-15 05:00:00
9103,15,213,7,91.17,2024-01-15 06:00:00
9104,186,422,2,577.93,2024-01-15 07:00:00
9105,781,383,6,1098.7,2024-01-15 08:00:00
9106,198,51,6,140.1,2024-01-15 09:00:00
9107,841,7,3,1007.01,2024-01-15 10:00:00
9108,609,165,1,1143.07,2024-01-15 11:00:00
9109,435,379,2,731.69,2024-01-15 12:00:00
9110,549,133,6,62.76,2024-01-15 13:00:00
9111,467,452,7,1024.51,2024-01-15 14:00:00
9112,156,344,1,1098.38,2024-01-15 15:00:00
9113,65,277,5,553.26,2024-01-15 16:00:00
9114,695,417,9,1159.02,2024-01-15 17:00:00
9115,277,384,5,1271.02,2024-01-15 18:00:00
9116,635,486,6,1557.46,2024-01-15 19:00:00
9117,713,248,4,1117.42,2024-01-15 20:00:00
9118,297,448,5,376.01,2024-01-15 21:00:00
9119,18,288,5,1558.16,2024-01-15 22:00:00
9120,240,354,7,794.26,2024-01-15 23:00:00
9121,65,204,8,1652.14,2024-01-16 00:00:00
9122,60,59,9,1936.39,2024-01-16 01:00:00
9123,197,354,6,126.77,2024-01-16 02:00:00
9124,682,31,5,853.74,2024-01-16 03:00:00
9125,980,53,7,1360.03,2024-01-16 04:00:00
9126,507,117,2,420.4,2024-01-16 05:00:00
9127,418,32,9,1226.15,2024-01-16 06:00:00
9128,917,439,2,182.23,2024-01-16 07:00:00
9129,369,141,5,1794.61,2024-01-16 08:00:00
9130,41,227,2,472.06,2024-01-16 09:00:00
9131,286,137,4,615.42,2024-01-16 10:00:00
9132,59,326,7,1838.5,2024-01-16 11:00:00
9133,885,297,5,1173.09,2024-01-16 12:00:00
9134,987,469,2,1711.74,2024-01-16 13:00:00
9135,367,242,2,1352.5,2024-01-16 14:00:00
9136,213,356,6,673.4,2024-01-16 15:00:00
9137,671,123,6,313.4,2024-01-16 16:00:00
9138,330,388,5,37.98,2024-01-16 17:00:00
9139,778,227,7,1589.64,2024-01-16 18:00:00
9140,436,305,9,857.34,2024-01-16 19:00:00
9141,630,55,3,816.91,2024-01-16 20:00:00
9142,670,80,6,360.66,2024-01-16 21:00:00
9143,895,472,2,1145.9,2024-01-16 22:00:00
9144,164,260,1,1866.12,2024-01-16 23:00:00
9145,671,488,2,1597.21,2024-01-17 00:00:00
9146,563,209,4,1953.09,2024-01-17 01:00:00
9147,613,226,4,811.38,2024-01-17 02:00:00
9148,811,320,9,761.62,2024-01-17 03:00:00
9149,876,355,9,656.64,2024-01-17 04:00:00
9150,102,248,6,1495.72,2024-01-17 05:00:00
9151,688,458,9,813.85,2024-01-17 06:00:00
9152,968,280,9,261.85,2024-01-17 07:00:00
9153,670,233,6,343.45,2024-01-17 08:00:00
9154,286,117,9,349.11,2024-01-17 09:00:00
9155,302,497,6,1049.97,2024-01-17 10:00:00
9156,439,22,5,1612.44,2024-01-17 11:00:00
9157,461,205,2,702.99,2024-01-17 12:00:00
9158,147,272,3,1006.79,2024-01-17 13:00:00
9159,141,231,4,883.98,2024-01-17 14:00:00
9160,912,160,3,418.08,2024-01-17 15:00:00
9161,711,102,7,1915.2,2024-01-17 16:00:00
9162,726,20,9,1846.98,2024-01-17 17:00:00
9163,840,173,8,62.7,2024-01-17 18:00:00
9164,977,477,6,1655.16,2024-01-17 19:00:00
9165,327,447,2,1516.8,2024-01-17 20:00:00
9166,109,145,9,1792.68,2024-01-17 21:00:00
9167,548,338,9,85.23,2024-01-17 22:00:00
9168,208,79,9,901.66,2024-01-17 23:00:00
9169,750,375,8,437.39,2024-01-18 00:00:00
9170,449,185,6,1288.83,2024-01-18 01:00:00
9171,866,304,8,1127.42,2024-01-18 02:00:00
9172,368,450,3,1732.15,2024-01-18 03:00:00
9173,658,425,7,1342.48,2024-01-18 04:00:00
9174,993,241,4,1279.3,2024-01-18 05:00:00
9175,880,68,4,909.57,2024-01-18 06:00:00
9176,189,120,8,1410.83,2024-01-18 07:00:00
9177,761,312,3,1694.66,2024-01-18 08:00:00
9178,786,148,7,1073.83,2024-01-18 09:00:00
9179,354,76,6,1834.89,2024-01-18 10:00:00
9180,115,336,9,1621.82,2024-01-18 11:00:00
9181,694,183,6,1245.05,2024-01-18 12:00:00
9182,558,154,1,227.67,2024-01-18 13:00:00
9183,34,149,4,1694.37,2024-01-18 14:00:00
9184,71,97,1,1784.25,2024-01-18 15:00:00
9185,300,430,6,1557.84,2024-01-18 16:00:00
9186,342,208,9,107.9,2024-01-18 17:00:00
9187,481,486,9,1175.15,2024-01-18 18:00:00
9188,947,140,7,802.18,2024-01-18 19:00:00
9189,446,190,8,1323.4,2024-01-18 20:00:00
9190,750,437,3,1056.52,2024-01-18 21:00:00
9191,525,318,7,56.78,2024-01-18 22:00:00
9192,928,313,6,1476.27,2024-01-18 23:00:00
9193,486,176,8,1794.29,2024-01-19 00:00:00
9194,181,112,7,1063.67,2024-01-19 01:00:00
9195,856,393,8,1991.58,2024-01-19 02:00:00
9196,525,1,4,1562.88,2024-01-19 03:00:00
9197,699,153,7,891.54,2024-01-19 04:00:00
9198,706,14,4,1582.81,2024-01-19 05:00:00
9199,595,117,2,615.42,2024-01-19 06:00:00
9200,370,32,7,544.54,2024-01-19 07:00:00
9201,633,360,9,1225.72,2024-01-19 08:00:00
9202,960,243,3,1094.91,2024-01-19 09:00:00
9203,468,127,6,1631.62,2024-01-19 10:00:00
9204,125,50,4,1251.13,2024-01-19 11:00:00
9205,634,156,5,223.28,2024-01-19 12:00:00
9206,374,221,6,1884.38,2024-01-19 13:00:00
9207,825,41,2,1258.88,2024-01-19 14:00:00
9208,599,377,5,1060.4,2024-01-19 15:00:00
9209,877,172,4,538.37,2024-01-19 16:00:00
9210,258,302,5,1923.97,2024-01-19 17:00:00
9211,780,257,1,848.45,2024-01-19 18:00:00
9212,332,263,8,1944.74,2024-01-19 19:00:00
9213,717,176,2,1186.65,2024-01-19 20:00:00
9214,663,420,2,568.54,2024-01-19 21:00:00
9215,478,270,6,888.55,2024-01-19 22:00:00
9216,386,124,5,1026.84,2024-01-19 23:00:00
9217,406,393,7,698.69,2024-01-20 00:00:00
9218,938,10,6,1610.14,2024-01-20 01:00:00
9219,679,493,9,13.55,2024-01-20 02:00:00
9220,331,54,9,1284.96,2024-01-20 03:00:00
9221,453,15,6,1387.14,2024-01-20 04:00:00
9222,337,493,4,965.64,2024-01-20 05:00:00
9223,59,429,7,1899.04,2024-01-20 06:00:00
9224,496,236,3,648.03,2024-01-20 07:00:00
9225,775,57,5,1932.36,2024-01-20 08:00:00
9226,641,65,2,1838.4,2024-01-20 09:00:00
9227,75,491,5,1670.55,2024-01-20 10:00:00
9228,592,157,8,1887.93,2024-01-20 11:00:00
9229,493,332,1,1520.53,2024-01-20 12:00:00
9230,60,137,9,355.77,2024-01-20 13:00:00
9231,706,61,8,948.53,2024-01-20 14:00:00
9232,727,33,2,877.96,2024-01-20 15:00:00
9233,990,384,5,998.54,2024-01-20 16:00:00
9234,196,37,5,1819.38,2024-01-20 17:00:00
9235,92,20,5,941.63,2024-01-20 18:00:00
9236,9,3,1,1455.18,2024-01-20 19:00:00
9237,97,46,5,452.02,2024-01-20 20:00:00
9238,820,140,8,1007.6,2024-01-20 21:00:00
9239,83,302,7,1418.2,2024-01-20 22:00:00
9240,383,85,6,1674.41,2024-01-20 23:00:00
9241,100,305,3,739.8,2024-01-21 00:00:00
9242,911,344,2,102.06,2024-01-21 01:00:00
9243,565,253,5,819.39,2024-01-21 02:00:00
9244,788,162,1,105.08,2024-01-21 03:00:00
9245,251,87,4,818.31,2024-01-21 04:00:00
9246,211,225,7,1099.19,2024-01-21 05:00:00
9247,709,359,5,1242.67,2024-01-21 06:00:00
9248,145,349,1,401.06,2024-01-21 07:00:00
9249,521,225,9,588.73,2024-01-21 08:00:00
9250,840,28,7,782.58,2024-01-21 09:00:00
9251,266,423,1,910.76,2024-01-21 10:00:00
9252,488,310,2,827.47,2024-01-21 11:00:00
9253,144,323,5,1495.46,2024-01-21 12:00:00
9254,321,163,9,1000.34,2024-01-21 13:00:00
9255,255,328,2,1997.92,2024-01-21 14:00:00
9256,590,494,6,786.61,2024-01-21 15:00:00
9257,782,79,5,1463.91,2024-01-21 16:00:00
9258,684,191,1,1438.93,2024-01-21 17:00:00
9259,951,288,9,488.88,2024-01-21 18:00:00
9260,174,422,3,398.05,2024-01-21 19:00:00
9261,364,80,6,810.27,2024-01-21 20:00:00
9262,810,204,7,977.58,2024-01-21 21:00:00
9263,204,2,9,1055.42,2024-01-21 22:00:00
9264,52,12,3,1794.05,2024-01-21 23:00:00
9265,829,165,4,1712.74,2024-01-22 00:00:00
9266,3,72,9,1783.99,2024-01-22 01:00:00
9267,834,49,9,1298.24,2024-01-22 02:00:00
9268,889,132,5,1962.18,2024-01-22 03:00:00
9269,345,4,3,1858.58,2024-01-22 04:00:00
9270,465,33,3,1844.69,2024-01-22 05:00:00
9271,491,216,4,1980.12,2024-01-22 06:00:00
9272,452,381,9,1352.17,2024-01-22 07:00:00
9273,376,295,5,1140.5,2024-01-22 08:00:00
9274,418,225,9,1108.33,2024-01-22 09:00:00
9275,602,64,4,1782.41,2024-01-22 10:00:00
9276,608,42,1,1199.47,2024-01-22 11:00:00
9277,677,163,4,998.1,2024-01-22 12:00:00
9278,676,100,3,1467.86,2024-01-22 13:00:00
9279,29,265,8,1030.05,2024-01-22 14:00:00
9280,75,407,5,390.5,2024-01-22 15:00:00
9281,664,80,7,814.85,2024-01-22 16:00:00
9282,518,446,9,750.65,2024-01-22 17:00:00
9283,973,378,4,81.58,2024-01-22 18:00:00
9284,285,440,2,186.36,2024-01-22 19:00:00
9285,49,281,9,67.17,2024-01-22 20:00:00
9286,116,234,1,1487.91,2024-01-22 21:00:00
9287,924,357,3,1223.67,2024-01-22 22:00:00
9288,412,117,6,663.08,2024-01-22 23:00:00
9289,84,21,4,846.63,2024-01-23 00:00:00
9290,838,396,8,1147.58,2024-01-23 01:00:00
9291,780,6,4,1005.65,2024-01-23 02:00:00
9292,645,498,1,1645.45,2024-01-23 03:00:00
9293,106,46,3,1589.93,2024-01-23 04:00:00
9294,454,475,2,1770.62,2024-01-23 05:00:00
9295,59,442,6,1876.16,2024-01-23 06:00:00
9296,967,454,8,1243.44,2024-01-23 07:00:00
9297,836,194,2,1356.18,2024-01-23 08:00:00
9298,709,126,4,1471.09,2024-01-23 09:00:00
9299,833,23,1,1424.55,2024-01-23 10:00:00
9300,673,253,7,632.94,2024-01-23 11:00:00
9301,155,148,4,1537.35,2024-01-23 12:00:00
9302,104,197,1,1144.49,2024-01-23 13:00:00
9303,572,247,3,1936.79,2024-01-23 14:00:00
9304,46,481,5,1985.68,2024-01-23 15:00:00
9305,256,209,4,1084.38,2024-01-23 16:00:00
9306,885,337,8,1121.71,2024-01-23 17:00:00
9307,638,42,5,819.75,2024-01-23 18:00:00
9308,984,68,4,209.77,2024-01-23 19:00:00
9309,496,445,9,1498.78,2024-01-23 20:00:00
9310,138,118,8,99.08,2024-01-23 21:00:00
9311,333,189,4,1147.81,2024-01-23 22:00:00
9312,456,178,3,290.81,2024-01-23 23:00:00
9313,929,177,7,1661.4,2024-01-24 00:00:00
9314,627,113,5,1120.52,2024-01-24 01:00:00
9315,747,137,7,976.43,2024-01-24 02:00:00
